t 	 Richness 	 Shannon Index 
663 	 127 	 2.054016 	 0.424017 
664 	 126 	 2.028823 	 0.419501 
665 	 127 	 2.012946 	 0.415539 
666 	 128 	 1.979712 	 0.408017 
667 	 130 	 1.948876 	 0.400383 
668 	 132 	 1.918378 	 0.392885 
669 	 129 	 1.884361 	 0.387744 
670 	 129 	 1.878613 	 0.386561 
671 	 126 	 1.859712 	 0.384533 
672 	 118 	 1.849818 	 0.387747 
673 	 115 	 1.839906 	 0.387762 
674 	 110 	 1.830798 	 0.389492 
675 	 111 	 1.823618 	 0.387219 
676 	 112 	 1.817518 	 0.385190 
677 	 108 	 1.805900 	 0.385700 
678 	 107 	 1.795835 	 0.384314 
679 	 107 	 1.771372 	 0.379079 
680 	 106 	 1.749450 	 0.375142 
681 	 106 	 1.717020 	 0.368188 
682 	 109 	 1.703528 	 0.363121 
683 	 110 	 1.670338 	 0.355355 
684 	 113 	 1.636305 	 0.346133 
685 	 117 	 1.616380 	 0.339421 
686 	 118 	 1.612317 	 0.337963 
687 	 124 	 1.635892 	 0.339377 
688 	 127 	 1.664424 	 0.343592 
689 	 134 	 1.705965 	 0.348310 
690 	 141 	 1.733129 	 0.350215 
691 	 141 	 1.734319 	 0.350455 
692 	 145 	 1.729902 	 0.347598 
693 	 147 	 1.721936 	 0.345048 
694 	 146 	 1.717233 	 0.344576 
695 	 147 	 1.715505 	 0.343759 
696 	 141 	 1.715435 	 0.346639 
697 	 138 	 1.715188 	 0.348102 
698 	 140 	 1.713241 	 0.346695 
699 	 141 	 1.716485 	 0.346852 
700 	 142 	 1.763782 	 0.355901 
701 	 141 	 1.868170 	 0.377503 
702 	 141 	 1.947848 	 0.393603 
703 	 150 	 2.007306 	 0.400609 
704 	 151 	 2.003758 	 0.399371 
705 	 154 	 1.988616 	 0.394805 
706 	 150 	 1.979949 	 0.395149 
707 	 147 	 1.978335 	 0.396426 
708 	 129 	 1.992058 	 0.409904 
709 	 129 	 2.010151 	 0.413627 
710 	 129 	 2.016535 	 0.414941 
711 	 130 	 2.046763 	 0.420493 
712 	 125 	 2.094475 	 0.433790 
713 	 126 	 2.140734 	 0.442640 
714 	 126 	 2.150952 	 0.444753 
715 	 131 	 2.126371 	 0.436161 
716 	 132 	 2.075991 	 0.425164 
717 	 134 	 2.046032 	 0.417742 
718 	 136 	 2.011153 	 0.409382 
719 	 136 	 2.003140 	 0.407751 
720 	 130 	 1.993272 	 0.409503 
721 	 122 	 1.990791 	 0.414401 
722 	 122 	 1.991727 	 0.414596 
723 	 122 	 2.005468 	 0.417456 
724 	 120 	 2.050173 	 0.428235 
725 	 120 	 2.094290 	 0.437450 
726 	 118 	 2.174889 	 0.455886 
727 	 120 	 2.186115 	 0.456630 
728 	 126 	 2.143675 	 0.443249 
729 	 128 	 2.089943 	 0.430736 
730 	 130 	 2.054668 	 0.422117 
731 	 132 	 2.043660 	 0.418542 
732 	 132 	 2.040149 	 0.417823 
733 	 120 	 2.033657 	 0.424785 
734 	 120 	 2.026407 	 0.423271 
735 	 118 	 2.014681 	 0.422304 
736 	 119 	 2.007452 	 0.420046 
737 	 117 	 1.985668 	 0.416967 
738 	 116 	 1.936713 	 0.407421 
739 	 116 	 1.913642 	 0.402568 
740 	 114 	 1.880617 	 0.397073 
741 	 115 	 1.862139 	 0.392448 
742 	 117 	 1.882577 	 0.395319 
743 	 120 	 2.000615 	 0.417884 
744 	 119 	 2.111250 	 0.441765 
745 	 119 	 2.228058 	 0.466206 
746 	 122 	 2.236506 	 0.465549 
747 	 125 	 2.196172 	 0.454853 
748 	 128 	 2.173259 	 0.447907 
749 	 121 	 2.180758 	 0.454723 
750 	 116 	 2.208924 	 0.464685 
751 	 115 	 2.233365 	 0.470684 
752 	 113 	 2.298488 	 0.486207 
753 	 115 	 2.380382 	 0.501668 
754 	 117 	 2.400981 	 0.504178 
755 	 124 	 2.341796 	 0.485821 
756 	 128 	 2.284094 	 0.470750 
757 	 132 	 2.247584 	 0.460306 
758 	 133 	 2.236126 	 0.457253 
759 	 125 	 2.233579 	 0.462600 
760 	 119 	 2.236874 	 0.468051 
761 	 115 	 2.245156 	 0.473169 
762 	 109 	 2.265976 	 0.483012 
763 	 106 	 2.304285 	 0.494117 
764 	 107 	 2.364876 	 0.506091 
765 	 108 	 2.398088 	 0.512179 
766 	 112 	 2.418367 	 0.512529 
767 	 119 	 2.386631 	 0.499387 
768 	 123 	 2.267986 	 0.471301 
769 	 127 	 2.132996 	 0.440321 
770 	 129 	 2.085149 	 0.429060 
771 	 128 	 2.049614 	 0.422424 
772 	 122 	 2.036159 	 0.423845 
773 	 116 	 2.029495 	 0.426939 
774 	 117 	 2.027304 	 0.425710 
775 	 111 	 2.031208 	 0.431297 
776 	 106 	 2.043716 	 0.438242 
777 	 106 	 2.056515 	 0.440987 
778 	 104 	 2.097887 	 0.451703 
779 	 103 	 2.165208 	 0.467170 
780 	 102 	 2.210677 	 0.477987 
781 	 107 	 2.163456 	 0.462986 
782 	 112 	 2.016872 	 0.427439 
783 	 117 	 1.899179 	 0.398805 
784 	 123 	 1.805388 	 0.375170 
785 	 120 	 1.719346 	 0.359133 
786 	 117 	 1.683876 	 0.353594 
787 	 116 	 1.660322 	 0.349277 
788 	 107 	 1.635145 	 0.349926 
789 	 101 	 1.614729 	 0.349878 
790 	 97 	 1.594071 	 0.348453 
791 	 93 	 1.574432 	 0.347358 
792 	 92 	 1.547446 	 0.342220 
793 	 93 	 1.534743 	 0.338601 
794 	 87 	 1.509746 	 0.338060 
795 	 85 	 1.491146 	 0.335643 
796 	 85 	 1.497878 	 0.337158 
797 	 82 	 1.554918 	 0.352852 
798 	 82 	 1.681737 	 0.381630 
799 	 81 	 1.853801 	 0.421851 
800 	 84 	 1.854030 	 0.418440 
801 	 94 	 1.752271 	 0.385683 
802 	 108 	 1.707149 	 0.364609 
803 	 113 	 1.717267 	 0.363259 
804 	 114 	 1.734015 	 0.366120 
805 	 117 	 1.742516 	 0.365908 
806 	 122 	 1.741903 	 0.362593 
807 	 124 	 1.731409 	 0.359192 
808 	 122 	 1.716139 	 0.357230 
809 	 122 	 1.712980 	 0.356572 
810 	 122 	 1.701694 	 0.354223 
811 	 122 	 1.694910 	 0.352811 
812 	 106 	 1.682391 	 0.360762 
813 	 103 	 1.679503 	 0.362374 
814 	 99 	 1.672458 	 0.363964 
815 	 92 	 1.662944 	 0.367762 
816 	 90 	 1.654938 	 0.367780 
817 	 90 	 1.653978 	 0.367566 
818 	 87 	 1.654171 	 0.370400 
819 	 86 	 1.672471 	 0.375469 
820 	 89 	 1.697007 	 0.378067 
821 	 86 	 1.747075 	 0.392218 
822 	 88 	 1.755158 	 0.392009 
823 	 93 	 1.702452 	 0.375602 
824 	 101 	 1.674480 	 0.362825 
825 	 105 	 1.719114 	 0.369387 
826 	 107 	 1.789642 	 0.382989 
827 	 113 	 1.800014 	 0.380763 
828 	 122 	 1.759723 	 0.366302 
829 	 128 	 1.738434 	 0.358290 
830 	 130 	 1.733660 	 0.356168 
831 	 128 	 1.748526 	 0.360370 
832 	 115 	 1.781178 	 0.375385 
833 	 111 	 1.866616 	 0.396349 
834 	 110 	 1.873595 	 0.398596 
835 	 109 	 2.003593 	 0.427083 
836 	 115 	 2.099968 	 0.442571 
837 	 114 	 2.195869 	 0.463635 
838 	 113 	 2.218656 	 0.469320 
839 	 113 	 2.253642 	 0.476720 
840 	 116 	 2.258369 	 0.475087 
841 	 119 	 2.268740 	 0.474719 
842 	 116 	 2.280503 	 0.479743 
843 	 116 	 2.293114 	 0.482396 
844 	 111 	 2.303409 	 0.489095 
845 	 111 	 2.311292 	 0.490769 
846 	 106 	 2.318669 	 0.497202 
847 	 105 	 2.322935 	 0.499131 
848 	 106 	 2.316771 	 0.496794 
849 	 106 	 2.286537 	 0.490311 
850 	 109 	 2.274596 	 0.484849 
851 	 111 	 2.245211 	 0.476738 
852 	 117 	 2.217403 	 0.465628 
853 	 118 	 2.193020 	 0.459687 
854 	 116 	 2.168212 	 0.456121 
855 	 114 	 2.150560 	 0.454069 
856 	 106 	 2.129234 	 0.456580 
857 	 105 	 2.127769 	 0.457195 
858 	 101 	 2.115218 	 0.458323 
859 	 97 	 2.103729 	 0.459860 
860 	 95 	 2.093639 	 0.459749 
861 	 91 	 2.082251 	 0.461608 
862 	 91 	 2.080326 	 0.461182 
863 	 91 	 2.072493 	 0.459445 
864 	 91 	 2.057102 	 0.456033 
865 	 92 	 2.000581 	 0.442431 
866 	 99 	 1.907788 	 0.415177 
867 	 103 	 1.820925 	 0.392887 
868 	 102 	 1.769043 	 0.382498 
869 	 107 	 1.714911 	 0.366996 
870 	 107 	 1.699421 	 0.363681 
871 	 99 	 1.689298 	 0.367629 
872 	 99 	 1.682932 	 0.366243 
873 	 94 	 1.676841 	 0.369080 
874 	 88 	 1.671569 	 0.373340 
875 	 84 	 1.666520 	 0.376120 
876 	 82 	 1.661267 	 0.376985 
877 	 78 	 1.655381 	 0.379961 
878 	 74 	 1.648348 	 0.382975 
879 	 73 	 1.639480 	 0.382122 
880 	 70 	 1.632061 	 0.384150 
881 	 70 	 1.617842 	 0.380804 
882 	 69 	 1.598459 	 0.377520 
883 	 71 	 1.572951 	 0.369005 
884 	 72 	 1.503959 	 0.351666 
885 	 73 	 1.472546 	 0.343214 
886 	 77 	 1.388643 	 0.319684 
887 	 81 	 1.331292 	 0.302949 
888 	 96 	 1.157635 	 0.253626 
889 	 101 	 1.058209 	 0.229292 
890 	 105 	 0.962320 	 0.206775 
891 	 109 	 0.891240 	 0.189975 
892 	 111 	 0.867301 	 0.184159 
893 	 114 	 0.855767 	 0.180687 
894 	 102 	 0.838086 	 0.181209 
895 	 96 	 0.832050 	 0.182293 
896 	 92 	 0.826275 	 0.182732 
897 	 84 	 0.821608 	 0.185430 
898 	 81 	 0.818940 	 0.186358 
899 	 79 	 0.817727 	 0.187146 
900 	 77 	 0.831741 	 0.191478 
901 	 71 	 0.870580 	 0.204233 
902 	 67 	 0.968560 	 0.230352 
903 	 67 	 1.088781 	 0.258944 
904 	 64 	 1.279729 	 0.307710 
905 	 70 	 1.440186 	 0.338987 
906 	 79 	 1.420326 	 0.325058 
907 	 93 	 1.306957 	 0.288346 
908 	 101 	 1.253044 	 0.271508 
909 	 101 	 1.222402 	 0.264869 
910 	 99 	 1.213272 	 0.264035 
911 	 88 	 1.202971 	 0.268680 
912 	 86 	 1.201568 	 0.269752 
913 	 76 	 1.192873 	 0.275444 
914 	 71 	 1.187815 	 0.278654 
915 	 67 	 1.182203 	 0.281163 
916 	 68 	 1.181306 	 0.279963 
917 	 65 	 1.174945 	 0.281465 
918 	 65 	 1.167967 	 0.279794 
919 	 62 	 1.164727 	 0.282212 
920 	 63 	 1.183974 	 0.285768 
921 	 65 	 1.235213 	 0.295903 
922 	 68 	 1.323381 	 0.313634 
923 	 68 	 1.494514 	 0.354192 
924 	 75 	 1.508258 	 0.349337 
925 	 78 	 1.309613 	 0.300597 
926 	 91 	 1.127560 	 0.249966 
927 	 97 	 1.064339 	 0.232657 
928 	 98 	 1.058136 	 0.230784 
929 	 97 	 1.062142 	 0.232177 
930 	 91 	 1.090024 	 0.241644 
931 	 86 	 1.131939 	 0.254120 
932 	 85 	 1.125440 	 0.253326 
933 	 86 	 1.098674 	 0.246652 
934 	 90 	 1.033048 	 0.229576 
935 	 94 	 0.966866 	 0.212812 
936 	 93 	 0.935302 	 0.206350 
937 	 94 	 0.924822 	 0.203557 
938 	 94 	 0.912517 	 0.200849 
939 	 83 	 0.910269 	 0.205997 
940 	 78 	 0.920763 	 0.211344 
941 	 73 	 0.981531 	 0.228771 
942 	 72 	 0.987973 	 0.231015 
943 	 71 	 1.143555 	 0.268271 
944 	 75 	 1.349202 	 0.312497 
945 	 80 	 1.442830 	 0.329261 
946 	 87 	 1.393445 	 0.312018 
947 	 93 	 1.341550 	 0.295978 
948 	 95 	 1.323262 	 0.290579 
949 	 95 	 1.316551 	 0.289106 
950 	 86 	 1.313405 	 0.294859 
951 	 82 	 1.313765 	 0.298128 
952 	 78 	 1.316728 	 0.302230 
953 	 78 	 1.319088 	 0.302772 
954 	 79 	 1.324484 	 0.303124 
955 	 75 	 1.334491 	 0.309090 
956 	 76 	 1.344170 	 0.310379 
957 	 74 	 1.326784 	 0.308263 
958 	 74 	 1.283088 	 0.298111 
959 	 77 	 1.240337 	 0.285542 
960 	 78 	 1.241513 	 0.284966 
961 	 80 	 1.265475 	 0.288788 
962 	 84 	 1.273446 	 0.287407 
963 	 91 	 1.223555 	 0.271247 
964 	 93 	 1.185433 	 0.261535 
965 	 94 	 1.156279 	 0.254502 
966 	 92 	 1.146014 	 0.253443 
967 	 85 	 1.143766 	 0.257451 
968 	 80 	 1.143396 	 0.260929 
969 	 79 	 1.143943 	 0.261805 
970 	 78 	 1.144945 	 0.262800 
971 	 75 	 1.146972 	 0.265657 
972 	 71 	 1.151066 	 0.270033 
973 	 66 	 1.156041 	 0.275928 
974 	 62 	 1.180907 	 0.286133 
975 	 62 	 1.191977 	 0.288815 
976 	 61 	 1.236463 	 0.300779 
977 	 58 	 1.317483 	 0.324468 
978 	 57 	 1.453577 	 0.359525 
979 	 56 	 1.706513 	 0.423941 
980 	 54 	 1.931347 	 0.484170 
981 	 58 	 2.069063 	 0.509566 
982 	 59 	 2.144109 	 0.525834 
983 	 65 	 2.148248 	 0.514626 
984 	 72 	 2.132379 	 0.498608 
985 	 83 	 2.065419 	 0.467412 
986 	 91 	 1.979362 	 0.438799 
987 	 99 	 1.887109 	 0.410677 
988 	 106 	 1.847030 	 0.396066 
989 	 110 	 1.838665 	 0.391165 
990 	 107 	 1.852873 	 0.396521 
991 	 103 	 1.868974 	 0.403254 
992 	 101 	 1.872318 	 0.405692 
993 	 100 	 1.886393 	 0.409625 
994 	 99 	 1.902736 	 0.414077 
995 	 100 	 1.903360 	 0.413309 
996 	 100 	 1.911676 	 0.415115 
997 	 101 	 1.923635 	 0.416812 
998 	 102 	 1.942568 	 0.420017 
999 	 98 	 1.994080 	 0.434917 
1000 	 92 	 2.027034 	 0.448281 
1001 	 88 	 2.104646 	 0.470066 
1002 	 86 	 2.221070 	 0.498630 
1003 	 85 	 2.305403 	 0.518925 
1004 	 84 	 2.384723 	 0.538213 
1005 	 82 	 2.481664 	 0.563155 
1006 	 82 	 2.474186 	 0.561458 
1007 	 86 	 2.384015 	 0.535211 
1008 	 91 	 2.308736 	 0.511817 
1009 	 95 	 2.261610 	 0.496634 
1010 	 99 	 2.279124 	 0.495988 
1011 	 103 	 2.319558 	 0.500473 
1012 	 108 	 2.305089 	 0.492316 
1013 	 113 	 2.206105 	 0.466665 
1014 	 117 	 2.114388 	 0.443996 
1015 	 113 	 2.073804 	 0.438679 
1016 	 116 	 2.077060 	 0.436945 
1017 	 119 	 2.084877 	 0.436247 
1018 	 120 	 2.079305 	 0.434320 
1019 	 119 	 2.062770 	 0.431621 
1020 	 120 	 2.047736 	 0.427726 
1021 	 118 	 2.036967 	 0.426976 
1022 	 120 	 2.035828 	 0.425239 
1023 	 121 	 2.046124 	 0.426650 
1024 	 113 	 2.072620 	 0.438428 
1025 	 112 	 2.083811 	 0.441626 
1026 	 115 	 2.082815 	 0.438956 
1027 	 113 	 2.065443 	 0.436910 
1028 	 111 	 2.046402 	 0.434524 
1029 	 108 	 2.037601 	 0.435187 
1030 	 104 	 2.040488 	 0.439345 
1031 	 101 	 2.051352 	 0.444485 
1032 	 99 	 2.065995 	 0.449606 
1033 	 97 	 2.084293 	 0.455612 
1034 	 94 	 2.126559 	 0.468065 
1035 	 94 	 2.164922 	 0.476509 
1036 	 88 	 2.201225 	 0.491637 
1037 	 91 	 2.065786 	 0.457958 
1038 	 94 	 1.738699 	 0.382696 
1039 	 103 	 1.418043 	 0.305960 
1040 	 109 	 1.340264 	 0.285689 
1041 	 112 	 1.362021 	 0.288656 
1042 	 111 	 1.389974 	 0.295141 
1043 	 107 	 1.408000 	 0.301316 
1044 	 116 	 1.389701 	 0.292348 
1045 	 117 	 1.395926 	 0.293128 
1046 	 118 	 1.460403 	 0.306120 
1047 	 118 	 1.600583 	 0.335504 
1048 	 115 	 1.681848 	 0.354451 
1049 	 118 	 1.693622 	 0.355006 
1050 	 123 	 1.639690 	 0.340737 
1051 	 129 	 1.594516 	 0.328102 
1052 	 130 	 1.570972 	 0.322745 
1053 	 117 	 1.558298 	 0.327224 
1054 	 111 	 1.554657 	 0.330109 
1055 	 101 	 1.552494 	 0.336393 
1056 	 99 	 1.551452 	 0.337630 
1057 	 96 	 1.551636 	 0.339947 
1058 	 96 	 1.552791 	 0.340200 
1059 	 94 	 1.563500 	 0.344133 
1060 	 90 	 1.589093 	 0.353147 
1061 	 90 	 1.602542 	 0.356136 
1062 	 84 	 1.686769 	 0.380690 
1063 	 84 	 1.753785 	 0.395815 
1064 	 88 	 1.593812 	 0.355973 
1065 	 102 	 1.233779 	 0.266765 
1066 	 111 	 1.037808 	 0.220363 
1067 	 116 	 0.984482 	 0.207103 
1068 	 108 	 0.984303 	 0.210225 
1069 	 108 	 0.986211 	 0.210633 
1070 	 100 	 1.077720 	 0.234024 
1071 	 100 	 1.209457 	 0.262630 
1072 	 98 	 1.401433 	 0.305658 
1073 	 107 	 1.527793 	 0.326953 
1074 	 113 	 1.551786 	 0.328254 
1075 	 112 	 1.546299 	 0.327710 
1076 	 113 	 1.578102 	 0.333821 
1077 	 111 	 1.632919 	 0.346727 
1078 	 112 	 1.704893 	 0.361321 
1079 	 121 	 1.669465 	 0.348111 
1080 	 129 	 1.520451 	 0.312862 
1081 	 134 	 1.432729 	 0.292523 
1082 	 133 	 1.393373 	 0.284923 
1083 	 127 	 1.387773 	 0.286482 
1084 	 125 	 1.390994 	 0.288091 
1085 	 121 	 1.409015 	 0.293802 
1086 	 119 	 1.474255 	 0.308478 
1087 	 116 	 1.535933 	 0.323110 
1088 	 117 	 1.562374 	 0.328080 
1089 	 124 	 1.532426 	 0.317912 
1090 	 129 	 1.403316 	 0.288759 
1091 	 132 	 1.329037 	 0.272187 
1092 	 136 	 1.328721 	 0.270469 
1093 	 136 	 1.391268 	 0.283201 
1094 	 132 	 1.526681 	 0.312665 
1095 	 133 	 1.656127 	 0.338652 
1096 	 137 	 1.659036 	 0.337204 
1097 	 138 	 1.622520 	 0.329295 
1098 	 128 	 1.590780 	 0.327859 
1099 	 130 	 1.582998 	 0.325216 
1100 	 128 	 1.581041 	 0.325851 
1101 	 116 	 1.582356 	 0.332876 
1102 	 112 	 1.591187 	 0.337223 
1103 	 109 	 1.610456 	 0.343282 
1104 	 107 	 1.667154 	 0.356776 
1105 	 106 	 1.711962 	 0.367103 
1106 	 109 	 1.649289 	 0.351560 
1107 	 119 	 1.423059 	 0.297766 
1108 	 123 	 1.299299 	 0.270002 
1109 	 122 	 1.236392 	 0.257366 
1110 	 121 	 1.238414 	 0.258229 
1111 	 117 	 1.291822 	 0.271267 
1112 	 115 	 1.358433 	 0.286291 
1113 	 112 	 1.567074 	 0.332113 
1114 	 120 	 1.856327 	 0.387745 
1115 	 126 	 2.017887 	 0.417239 
1116 	 135 	 2.036313 	 0.415127 
1117 	 138 	 2.037497 	 0.413516 
1118 	 138 	 2.042549 	 0.414541 
1119 	 127 	 2.048381 	 0.422853 
1120 	 119 	 2.058398 	 0.430706 
1121 	 115 	 2.065008 	 0.435203 
1122 	 109 	 2.076509 	 0.442625 
1123 	 103 	 2.114317 	 0.456190 
1124 	 100 	 2.150138 	 0.466897 
1125 	 98 	 2.234089 	 0.487264 
1126 	 99 	 2.350416 	 0.511503 
1127 	 99 	 2.247686 	 0.489146 
1128 	 106 	 2.002286 	 0.429358 
1129 	 112 	 1.811874 	 0.383994 
1130 	 113 	 1.753287 	 0.370879 
1131 	 115 	 1.764789 	 0.371931 
1132 	 108 	 1.796546 	 0.383703 
1133 	 105 	 1.874302 	 0.402733 
1134 	 104 	 2.030876 	 0.437275 
1135 	 102 	 2.130219 	 0.460591 
1136 	 106 	 2.202057 	 0.472196 
1137 	 116 	 2.068689 	 0.435185 
1138 	 125 	 1.819036 	 0.376744 
1139 	 133 	 1.661938 	 0.339840 
1140 	 137 	 1.617865 	 0.328836 
1141 	 136 	 1.618634 	 0.329483 
1142 	 130 	 1.645302 	 0.338016 
1143 	 132 	 1.638910 	 0.335649 
1144 	 136 	 1.582316 	 0.322090 
1145 	 140 	 1.440996 	 0.291603 
1146 	 143 	 1.358168 	 0.273667 
1147 	 141 	 1.315328 	 0.265790 
1148 	 140 	 1.299765 	 0.263023 
1149 	 133 	 1.296659 	 0.265147 
1150 	 130 	 1.305239 	 0.268152 
1151 	 124 	 1.319500 	 0.273739 
1152 	 116 	 1.363748 	 0.286888 
1153 	 115 	 1.389611 	 0.292862 
1154 	 114 	 1.419137 	 0.299636 
1155 	 107 	 1.496433 	 0.320241 
1156 	 106 	 1.559664 	 0.334445 
1157 	 106 	 1.632908 	 0.350151 
1158 	 104 	 1.675278 	 0.360710 
1159 	 100 	 1.735013 	 0.376753 
1160 	 98 	 1.793500 	 0.391170 
1161 	 97 	 1.811429 	 0.395966 
1162 	 97 	 1.832512 	 0.400574 
1163 	 96 	 1.834252 	 0.401865 
1164 	 94 	 1.839168 	 0.404809 
1165 	 94 	 1.854744 	 0.408238 
1166 	 91 	 1.885485 	 0.417988 
1167 	 92 	 1.915516 	 0.423619 
1168 	 89 	 1.949982 	 0.434426 
1169 	 92 	 1.793050 	 0.396535 
1170 	 99 	 1.348277 	 0.293415 
1171 	 112 	 0.984577 	 0.208663 
1172 	 121 	 0.869524 	 0.181310 
1173 	 124 	 0.895636 	 0.185806 
1174 	 124 	 0.996691 	 0.206770 
1175 	 120 	 1.121160 	 0.234185 
1176 	 116 	 1.250513 	 0.263067 
1177 	 115 	 1.331080 	 0.280527 
1178 	 121 	 1.365978 	 0.284829 
1179 	 124 	 1.407922 	 0.292083 
1180 	 125 	 1.448116 	 0.299922 
1181 	 123 	 1.478608 	 0.307263 
1182 	 122 	 1.486775 	 0.309486 
1183 	 119 	 1.484170 	 0.310553 
1184 	 117 	 1.479922 	 0.310766 
1185 	 118 	 1.479027 	 0.310024 
1186 	 108 	 1.485003 	 0.317164 
1187 	 105 	 1.512722 	 0.325040 
1188 	 102 	 1.626333 	 0.351642 
1189 	 102 	 1.708435 	 0.369394 
1190 	 106 	 1.639408 	 0.351545 
1191 	 121 	 1.411245 	 0.294268 
1192 	 133 	 1.208635 	 0.247147 
1193 	 138 	 1.132221 	 0.229787 
1194 	 134 	 1.111083 	 0.226852 
1195 	 133 	 1.109809 	 0.226939 
1196 	 126 	 1.113566 	 0.230253 
1197 	 125 	 1.116449 	 0.231230 
1198 	 123 	 1.140418 	 0.236985 
1199 	 116 	 1.196968 	 0.251803 
1200 	 108 	 1.294829 	 0.276547 
1201 	 104 	 1.447838 	 0.311739 
1202 	 109 	 1.392286 	 0.296777 
1203 	 122 	 1.143358 	 0.238000 
1204 	 128 	 0.994609 	 0.204988 
1205 	 130 	 0.933271 	 0.191734 
1206 	 124 	 0.942779 	 0.195586 
1207 	 119 	 0.983578 	 0.205807 
1208 	 118 	 1.005177 	 0.210699 
1209 	 117 	 1.113715 	 0.233867 
1210 	 115 	 1.277546 	 0.269244 
1211 	 117 	 1.407151 	 0.295485 
1212 	 114 	 1.411319 	 0.297986 
1213 	 118 	 1.380096 	 0.289287 
1214 	 115 	 1.370812 	 0.288900 
1215 	 106 	 1.399636 	 0.300130 
1216 	 104 	 1.424428 	 0.306698 
1217 	 100 	 1.483145 	 0.322061 
1218 	 95 	 1.578950 	 0.346727 
1219 	 95 	 1.724264 	 0.378636 
1220 	 93 	 1.927016 	 0.425146 
1221 	 93 	 2.048317 	 0.451908 
1222 	 101 	 1.998023 	 0.432930 
1223 	 110 	 1.939007 	 0.412512 
1224 	 118 	 2.002469 	 0.419745 
1225 	 122 	 2.165862 	 0.450843 
1226 	 125 	 2.330541 	 0.482682 
1227 	 122 	 2.476991 	 0.515608 
1228 	 124 	 2.546540 	 0.528297 
1229 	 123 	 2.572741 	 0.534631 
1230 	 123 	 2.585433 	 0.537268 
1231 	 114 	 2.592955 	 0.547476 
1232 	 109 	 2.595847 	 0.553327 
1233 	 106 	 2.598666 	 0.557242 
1234 	 103 	 2.602526 	 0.561527 
1235 	 102 	 2.609429 	 0.564204 
1236 	 103 	 2.612915 	 0.563769 
1237 	 95 	 2.616209 	 0.574501 
1238 	 95 	 2.610079 	 0.573155 
1239 	 91 	 2.578918 	 0.571713 
1240 	 91 	 2.531710 	 0.561248 
1241 	 87 	 2.485653 	 0.556584 
1242 	 89 	 2.459373 	 0.547911 
1243 	 89 	 2.445395 	 0.544797 
1244 	 88 	 2.465570 	 0.550678 
1245 	 89 	 2.499252 	 0.556795 
1246 	 91 	 2.620494 	 0.580930 
1247 	 94 	 2.614311 	 0.575422 
1248 	 100 	 2.317608 	 0.503262 
1249 	 112 	 2.057893 	 0.436133 
1250 	 114 	 1.951800 	 0.412103 
1251 	 117 	 1.937299 	 0.406810 
1252 	 119 	 1.961200 	 0.410368 
1253 	 115 	 2.029560 	 0.427732 
1254 	 118 	 2.141033 	 0.448789 
1255 	 121 	 2.194667 	 0.457624 
1256 	 128 	 2.167861 	 0.446795 
1257 	 136 	 2.100961 	 0.427663 
1258 	 137 	 2.069130 	 0.420556 
1259 	 142 	 2.053017 	 0.414263 
1260 	 147 	 2.027390 	 0.406255 
1261 	 142 	 1.988330 	 0.401211 
1262 	 145 	 1.967256 	 0.395291 
1263 	 142 	 1.981133 	 0.399758 
1264 	 141 	 2.038284 	 0.411878 
1265 	 137 	 2.108422 	 0.428543 
1266 	 143 	 2.074009 	 0.417907 
1267 	 147 	 1.962834 	 0.393319 
1268 	 153 	 1.883856 	 0.374492 
1269 	 153 	 1.857463 	 0.369245 
1270 	 148 	 1.854100 	 0.371027 
1271 	 136 	 1.862952 	 0.379215 
1272 	 131 	 1.885393 	 0.386732 
1273 	 127 	 1.943558 	 0.401214 
1274 	 126 	 2.016655 	 0.416985 
1275 	 121 	 2.109463 	 0.439857 
1276 	 122 	 2.153061 	 0.448179 
1277 	 130 	 2.112512 	 0.434000 
1278 	 132 	 2.062411 	 0.422383 
1279 	 129 	 2.109518 	 0.434074 
1280 	 134 	 2.270727 	 0.463618 
1281 	 139 	 2.429624 	 0.492378 
1282 	 138 	 2.537359 	 0.514964 
1283 	 138 	 2.582535 	 0.524133 
1284 	 137 	 2.595344 	 0.527511 
1285 	 128 	 2.615294 	 0.539010 
1286 	 119 	 2.662978 	 0.557211 
1287 	 112 	 2.726319 	 0.577794 
1288 	 112 	 2.782182 	 0.589633 
1289 	 110 	 2.716637 	 0.577949 
1290 	 110 	 2.577479 	 0.548344 
1291 	 115 	 2.490323 	 0.524839 
1292 	 118 	 2.443308 	 0.512150 
1293 	 112 	 2.430461 	 0.515092 
1294 	 101 	 2.427973 	 0.526091 
1295 	 99 	 2.430831 	 0.529003 
1296 	 94 	 2.442628 	 0.537634 
1297 	 91 	 2.477754 	 0.549286 
1298 	 91 	 2.515027 	 0.557549 
1299 	 93 	 2.499928 	 0.551544 
1300 	 93 	 2.145054 	 0.473250 
1301 	 109 	 1.593777 	 0.339727 
1302 	 121 	 1.304006 	 0.271906 
1303 	 122 	 1.207396 	 0.251330 
1304 	 124 	 1.182073 	 0.245229 
1305 	 116 	 1.195012 	 0.251392 
1306 	 114 	 1.266307 	 0.267368 
1307 	 107 	 1.367190 	 0.292583 
1308 	 111 	 1.517309 	 0.322178 
1309 	 117 	 1.538874 	 0.323145 
1310 	 120 	 1.440818 	 0.300955 
1311 	 125 	 1.374065 	 0.284585 
1312 	 124 	 1.370306 	 0.284279 
