t 	 Richness 	 Shannon Index 
140 	 14 	 0.194789 	 0.073810 
141 	 14 	 0.206528 	 0.078258 
142 	 14 	 0.222236 	 0.084210 
143 	 14 	 0.238864 	 0.090511 
144 	 15 	 0.260774 	 0.096296 
145 	 16 	 0.284264 	 0.102527 
146 	 16 	 0.302185 	 0.108990 
147 	 16 	 0.321121 	 0.115820 
148 	 16 	 0.353960 	 0.127664 
149 	 16 	 0.376569 	 0.135818 
150 	 16 	 0.392463 	 0.141551 
151 	 16 	 0.433130 	 0.156219 
152 	 16 	 0.439488 	 0.158512 
153 	 16 	 0.471056 	 0.169898 
154 	 16 	 0.497523 	 0.179444 
155 	 16 	 0.529177 	 0.190860 
156 	 16 	 0.562292 	 0.202804 
157 	 16 	 0.604056 	 0.217867 
158 	 17 	 0.652300 	 0.230233 
159 	 17 	 0.692018 	 0.244252 
160 	 17 	 0.728786 	 0.257229 
161 	 17 	 0.767866 	 0.271023 
162 	 17 	 0.812089 	 0.286632 
163 	 17 	 0.853939 	 0.301403 
164 	 17 	 0.899480 	 0.317477 
165 	 17 	 0.940922 	 0.332104 
166 	 17 	 0.982520 	 0.346786 
167 	 17 	 0.988464 	 0.348885 
168 	 17 	 1.041272 	 0.367523 
169 	 17 	 1.110131 	 0.391827 
170 	 17 	 1.120199 	 0.395381 
171 	 17 	 1.162197 	 0.410204 
172 	 17 	 1.217177 	 0.429610 
173 	 17 	 1.247725 	 0.440392 
174 	 18 	 1.274264 	 0.440865 
175 	 18 	 1.313279 	 0.454363 
176 	 18 	 1.358373 	 0.469965 
177 	 19 	 1.388511 	 0.471571 
178 	 19 	 1.424086 	 0.483653 
179 	 19 	 1.458426 	 0.495315 
180 	 19 	 1.490462 	 0.506196 
181 	 19 	 1.521846 	 0.516854 
182 	 19 	 1.552209 	 0.527166 
183 	 19 	 1.588504 	 0.539493 
184 	 19 	 1.615767 	 0.548752 
185 	 19 	 1.637683 	 0.556195 
186 	 19 	 1.662540 	 0.564637 
187 	 19 	 1.686864 	 0.572898 
188 	 20 	 1.712928 	 0.571789 
189 	 21 	 1.732652 	 0.569105 
190 	 21 	 1.753427 	 0.575928 
191 	 22 	 1.780797 	 0.576115 
192 	 22 	 1.787178 	 0.578180 
193 	 22 	 1.809870 	 0.585521 
194 	 23 	 1.836775 	 0.585801 
195 	 24 	 1.840791 	 0.579220 
196 	 26 	 1.854199 	 0.569105 
197 	 27 	 1.874476 	 0.568741 
198 	 27 	 1.888438 	 0.572977 
199 	 27 	 1.897641 	 0.575769 
200 	 29 	 1.914832 	 0.568656 
201 	 29 	 1.921933 	 0.570765 
202 	 29 	 1.934252 	 0.574423 
203 	 29 	 1.950229 	 0.579168 
204 	 29 	 1.964025 	 0.583265 
205 	 30 	 1.978648 	 0.581750 
206 	 30 	 1.989582 	 0.584965 
207 	 30 	 1.998177 	 0.587492 
208 	 30 	 2.003154 	 0.588956 
209 	 30 	 2.017747 	 0.593246 
210 	 30 	 2.028171 	 0.596311 
211 	 30 	 2.033951 	 0.598010 
212 	 30 	 2.044261 	 0.601041 
213 	 30 	 2.054491 	 0.604049 
214 	 30 	 2.072613 	 0.609378 
215 	 30 	 2.075557 	 0.610243 
216 	 30 	 2.088637 	 0.614089 
217 	 30 	 2.098870 	 0.617097 
218 	 30 	 2.106455 	 0.619328 
219 	 30 	 2.120165 	 0.623358 
220 	 30 	 2.130542 	 0.626410 
221 	 29 	 2.137059 	 0.634651 
222 	 29 	 2.147016 	 0.637608 
223 	 29 	 2.162695 	 0.642265 
224 	 29 	 2.170513 	 0.644586 
225 	 29 	 2.181564 	 0.647868 
226 	 29 	 2.191363 	 0.650778 
227 	 29 	 2.209876 	 0.656276 
228 	 29 	 2.221983 	 0.659872 
229 	 29 	 2.234504 	 0.663590 
230 	 29 	 2.245866 	 0.666964 
231 	 29 	 2.262053 	 0.671771 
232 	 29 	 2.265955 	 0.672930 
233 	 29 	 2.285640 	 0.678776 
234 	 29 	 2.295742 	 0.681776 
235 	 29 	 2.312361 	 0.686712 
236 	 30 	 2.328259 	 0.684541 
237 	 30 	 2.349764 	 0.690864 
238 	 30 	 2.358110 	 0.693317 
239 	 30 	 2.374223 	 0.698055 
240 	 30 	 2.392182 	 0.703335 
241 	 30 	 2.405275 	 0.707185 
242 	 30 	 2.423565 	 0.712562 
243 	 31 	 2.432690 	 0.708416 
244 	 31 	 2.442789 	 0.711357 
245 	 31 	 2.445385 	 0.712113 
246 	 31 	 2.444558 	 0.711872 
247 	 31 	 2.437767 	 0.709894 
248 	 31 	 2.425526 	 0.706329 
249 	 31 	 2.419208 	 0.704490 
250 	 31 	 2.396467 	 0.697867 
251 	 31 	 2.360550 	 0.687408 
252 	 32 	 2.327512 	 0.671578 
253 	 33 	 2.309311 	 0.660462 
254 	 33 	 2.242508 	 0.641357 
255 	 33 	 2.201563 	 0.629646 
256 	 33 	 2.178719 	 0.623113 
257 	 34 	 2.140542 	 0.607012 
258 	 35 	 2.107827 	 0.592861 
259 	 35 	 2.047532 	 0.575902 
260 	 35 	 2.026531 	 0.569995 
261 	 35 	 1.994148 	 0.560887 
262 	 36 	 1.985103 	 0.553954 
263 	 36 	 1.958600 	 0.546558 
264 	 35 	 1.944714 	 0.546983 
265 	 35 	 1.934849 	 0.544208 
266 	 35 	 1.931434 	 0.543247 
267 	 35 	 1.926728 	 0.541924 
268 	 36 	 1.925489 	 0.537318 
269 	 36 	 1.926129 	 0.537497 
270 	 36 	 1.931265 	 0.538930 
271 	 36 	 1.936124 	 0.540286 
272 	 36 	 1.937687 	 0.540722 
273 	 37 	 1.943780 	 0.538306 
274 	 37 	 1.949798 	 0.539973 
275 	 38 	 1.955978 	 0.537713 
276 	 40 	 1.965083 	 0.532705 
277 	 39 	 1.968245 	 0.537249 
278 	 39 	 1.976019 	 0.539371 
279 	 39 	 1.979522 	 0.540327 
280 	 39 	 1.983257 	 0.541347 
281 	 39 	 1.985414 	 0.541936 
282 	 38 	 1.988523 	 0.546660 
283 	 38 	 1.989898 	 0.547038 
284 	 38 	 1.990741 	 0.547270 
285 	 39 	 1.990870 	 0.543425 
286 	 39 	 1.990426 	 0.543304 
287 	 39 	 1.987929 	 0.542622 
288 	 39 	 1.986602 	 0.542260 
289 	 38 	 1.980794 	 0.544535 
290 	 37 	 1.973042 	 0.546410 
291 	 37 	 1.966259 	 0.544532 
292 	 37 	 1.963638 	 0.543806 
293 	 36 	 1.956247 	 0.545901 
294 	 37 	 1.949199 	 0.539807 
295 	 37 	 1.943938 	 0.538350 
296 	 36 	 1.937015 	 0.540534 
297 	 36 	 1.933441 	 0.539537 
298 	 36 	 1.933191 	 0.539467 
299 	 37 	 1.916647 	 0.530792 
300 	 37 	 1.890212 	 0.523471 
301 	 38 	 1.867932 	 0.513509 
302 	 38 	 1.800216 	 0.494893 
303 	 38 	 1.630371 	 0.448201 
304 	 38 	 1.462247 	 0.401983 
305 	 38 	 1.254515 	 0.344876 
306 	 38 	 1.016997 	 0.279580 
307 	 36 	 0.837382 	 0.233676 
308 	 35 	 0.747793 	 0.210329 
309 	 34 	 0.640360 	 0.181592 
310 	 33 	 0.536546 	 0.153452 
311 	 30 	 0.473755 	 0.139291 
312 	 30 	 0.439256 	 0.129147 
313 	 28 	 0.422126 	 0.126681 
314 	 26 	 0.411197 	 0.126208 
315 	 25 	 0.406223 	 0.126200 
316 	 22 	 0.408576 	 0.132181 
317 	 22 	 0.416588 	 0.134773 
318 	 22 	 0.423086 	 0.136875 
319 	 21 	 0.436029 	 0.143218 
320 	 21 	 0.452044 	 0.148478 
321 	 21 	 0.470938 	 0.154684 
322 	 21 	 0.495187 	 0.162649 
323 	 21 	 0.520779 	 0.171054 
324 	 21 	 0.562988 	 0.184918 
325 	 21 	 0.598574 	 0.196607 
326 	 23 	 0.653411 	 0.208392 
327 	 23 	 0.670790 	 0.213935 
328 	 23 	 0.738595 	 0.235559 
329 	 23 	 0.800242 	 0.255220 
330 	 23 	 0.877801 	 0.279956 
331 	 23 	 0.963004 	 0.307130 
332 	 23 	 1.051579 	 0.335379 
333 	 23 	 1.126417 	 0.359247 
334 	 22 	 1.223089 	 0.395688 
335 	 23 	 1.262683 	 0.402706 
336 	 23 	 1.314282 	 0.419163 
337 	 23 	 1.319341 	 0.420776 
338 	 23 	 1.313043 	 0.418768 
339 	 23 	 1.297085 	 0.413678 
340 	 23 	 1.273399 	 0.406124 
341 	 23 	 1.243793 	 0.396682 
342 	 23 	 1.215002 	 0.387499 
343 	 23 	 1.190808 	 0.379783 
344 	 23 	 1.171749 	 0.373705 
345 	 24 	 1.167639 	 0.367407 
346 	 24 	 1.173318 	 0.369194 
347 	 25 	 1.208960 	 0.375585 
348 	 24 	 1.219043 	 0.383582 
349 	 25 	 1.251013 	 0.388649 
350 	 27 	 1.296715 	 0.393440 
351 	 27 	 1.342062 	 0.407199 
352 	 27 	 1.395358 	 0.423370 
353 	 29 	 1.413256 	 0.419701 
354 	 30 	 1.427858 	 0.419810 
355 	 31 	 1.420406 	 0.413632 
356 	 31 	 1.400484 	 0.407830 
357 	 30 	 1.363973 	 0.401027 
358 	 29 	 1.298522 	 0.385628 
359 	 30 	 1.258929 	 0.370143 
360 	 31 	 1.221642 	 0.355750 
361 	 31 	 1.182732 	 0.344419 
362 	 31 	 1.154936 	 0.336325 
363 	 31 	 1.134226 	 0.330294 
364 	 31 	 1.128387 	 0.328594 
365 	 28 	 1.134486 	 0.340461 
366 	 28 	 1.150055 	 0.345133 
367 	 27 	 1.179097 	 0.357753 
368 	 27 	 1.197082 	 0.363210 
369 	 27 	 1.233552 	 0.374276 
370 	 27 	 1.267615 	 0.384611 
371 	 27 	 1.307710 	 0.396776 
372 	 27 	 1.377368 	 0.417911 
373 	 28 	 1.385413 	 0.415765 
374 	 28 	 1.466006 	 0.439951 
375 	 28 	 1.512766 	 0.453984 
376 	 28 	 1.560092 	 0.468186 
377 	 28 	 1.593537 	 0.478223 
378 	 28 	 1.641325 	 0.492564 
379 	 28 	 1.675086 	 0.502696 
380 	 29 	 1.711210 	 0.508185 
381 	 29 	 1.757751 	 0.522007 
382 	 28 	 1.816847 	 0.545239 
383 	 28 	 1.847792 	 0.554525 
384 	 28 	 1.883881 	 0.565356 
385 	 27 	 1.917731 	 0.581865 
386 	 28 	 1.935963 	 0.580986 
387 	 28 	 1.945451 	 0.583833 
388 	 28 	 1.941428 	 0.582626 
389 	 28 	 1.905804 	 0.571935 
390 	 28 	 1.890189 	 0.567249 
391 	 28 	 1.842722 	 0.553004 
392 	 28 	 1.739385 	 0.521992 
393 	 28 	 1.700496 	 0.510322 
394 	 28 	 1.619597 	 0.486044 
395 	 28 	 1.577904 	 0.473532 
396 	 28 	 1.491536 	 0.447612 
397 	 28 	 1.477856 	 0.443507 
398 	 29 	 1.436177 	 0.426507 
399 	 31 	 1.424201 	 0.414737 
400 	 31 	 1.437947 	 0.418740 
401 	 31 	 1.451324 	 0.422635 
402 	 31 	 1.478324 	 0.430498 
403 	 33 	 1.521119 	 0.435040 
404 	 33 	 1.581055 	 0.452181 
405 	 32 	 1.625208 	 0.468936 
406 	 33 	 1.650031 	 0.471908 
407 	 33 	 1.654220 	 0.473106 
408 	 33 	 1.626872 	 0.465285 
409 	 34 	 1.563316 	 0.443323 
410 	 35 	 1.507912 	 0.424125 
411 	 36 	 1.420493 	 0.396396 
412 	 36 	 1.392990 	 0.388721 
413 	 35 	 1.327008 	 0.373243 
414 	 34 	 1.305383 	 0.370179 
415 	 35 	 1.294382 	 0.364066 
416 	 35 	 1.320214 	 0.371332 
417 	 35 	 1.340567 	 0.377056 
418 	 34 	 1.379331 	 0.391148 
419 	 33 	 1.408544 	 0.402843 
420 	 33 	 1.448227 	 0.414193 
421 	 32 	 1.495807 	 0.431599 
422 	 34 	 1.525936 	 0.432723 
423 	 34 	 1.553461 	 0.440528 
424 	 35 	 1.583665 	 0.445432 
425 	 35 	 1.589185 	 0.446984 
426 	 35 	 1.597145 	 0.449223 
427 	 35 	 1.602109 	 0.450620 
428 	 35 	 1.605328 	 0.451525 
429 	 35 	 1.609420 	 0.452676 
430 	 38 	 1.619367 	 0.445176 
431 	 39 	 1.629756 	 0.444856 
432 	 40 	 1.644646 	 0.445839 
433 	 39 	 1.656109 	 0.452049 
434 	 39 	 1.678660 	 0.458204 
435 	 38 	 1.692882 	 0.465386 
436 	 39 	 1.704227 	 0.465183 
437 	 38 	 1.707849 	 0.469501 
438 	 39 	 1.703968 	 0.465112 
439 	 39 	 1.692008 	 0.461848 
440 	 40 	 1.683718 	 0.456431 
441 	 39 	 1.662062 	 0.453674 
442 	 39 	 1.654078 	 0.451495 
443 	 39 	 1.653243 	 0.451267 
444 	 40 	 1.662002 	 0.450544 
445 	 40 	 1.678663 	 0.455060 
446 	 41 	 1.733341 	 0.466759 
447 	 41 	 1.755086 	 0.472614 
448 	 41 	 1.797765 	 0.484107 
449 	 41 	 1.886622 	 0.508034 
450 	 42 	 1.946837 	 0.520869 
451 	 42 	 2.017798 	 0.539855 
452 	 44 	 2.075781 	 0.548540 
453 	 43 	 2.098684 	 0.557983 
454 	 44 	 2.131241 	 0.563196 
455 	 44 	 2.121495 	 0.560621 
456 	 44 	 2.094588 	 0.553510 
457 	 44 	 2.042189 	 0.539664 
458 	 43 	 1.960211 	 0.521166 
459 	 43 	 1.930158 	 0.513176 
460 	 42 	 1.843562 	 0.493238 
461 	 39 	 1.752748 	 0.478427 
462 	 39 	 1.678324 	 0.458113 
463 	 39 	 1.606424 	 0.438487 
464 	 40 	 1.587340 	 0.430304 
465 	 38 	 1.582484 	 0.435037 
466 	 37 	 1.594992 	 0.441714 
467 	 35 	 1.641301 	 0.461643 
468 	 35 	 1.699017 	 0.477876 
469 	 35 	 1.834246 	 0.515912 
470 	 35 	 1.865967 	 0.524834 
471 	 35 	 1.907436 	 0.536498 
472 	 35 	 1.870806 	 0.526195 
473 	 35 	 1.863287 	 0.524080 
474 	 34 	 1.667971 	 0.473001 
475 	 35 	 1.655044 	 0.465508 
476 	 35 	 1.533816 	 0.431411 
477 	 35 	 1.438239 	 0.404528 
478 	 35 	 1.360615 	 0.382695 
479 	 36 	 1.326352 	 0.370126 
480 	 33 	 1.323761 	 0.378595 
481 	 32 	 1.350091 	 0.389554 
482 	 33 	 1.387434 	 0.396806 
483 	 32 	 1.490705 	 0.430127 
484 	 32 	 1.560415 	 0.450241 
485 	 31 	 1.578401 	 0.459641 
486 	 31 	 1.634121 	 0.475867 
487 	 31 	 1.636015 	 0.476419 
488 	 31 	 1.606504 	 0.467825 
489 	 31 	 1.566472 	 0.456167 
490 	 31 	 1.502116 	 0.437426 
491 	 31 	 1.407434 	 0.409854 
492 	 32 	 1.278605 	 0.368927 
493 	 34 	 1.222269 	 0.346609 
494 	 35 	 1.135047 	 0.319251 
495 	 37 	 1.064707 	 0.294858 
496 	 37 	 1.022420 	 0.283147 
497 	 38 	 1.020469 	 0.280535 
498 	 36 	 1.051514 	 0.293431 
499 	 36 	 1.098021 	 0.306409 
500 	 37 	 1.179256 	 0.326581 
501 	 37 	 1.221742 	 0.338347 
502 	 37 	 1.310676 	 0.362976 
503 	 38 	 1.329774 	 0.365565 
504 	 38 	 1.375034 	 0.378007 
505 	 38 	 1.413838 	 0.388675 
506 	 38 	 1.443510 	 0.396832 
507 	 38 	 1.469436 	 0.403959 
508 	 38 	 1.496046 	 0.411275 
509 	 38 	 1.507751 	 0.414492 
510 	 38 	 1.521818 	 0.418359 
511 	 38 	 1.534846 	 0.421941 
512 	 39 	 1.552716 	 0.423827 
513 	 40 	 1.564346 	 0.424071 
514 	 40 	 1.559725 	 0.422818 
515 	 39 	 1.518962 	 0.414614 
516 	 39 	 1.443453 	 0.394003 
517 	 40 	 1.302517 	 0.353093 
518 	 39 	 1.178570 	 0.321701 
519 	 38 	 1.125282 	 0.309349 
520 	 40 	 1.084904 	 0.294101 
521 	 39 	 1.078478 	 0.294380 
522 	 33 	 1.116198 	 0.319232 
523 	 31 	 1.145675 	 0.333628 
524 	 31 	 1.206719 	 0.351405 
525 	 30 	 1.270657 	 0.373591 
526 	 29 	 1.341006 	 0.398244 
527 	 30 	 1.358813 	 0.399510 
528 	 30 	 1.395507 	 0.410299 
529 	 30 	 1.400875 	 0.411877 
530 	 30 	 1.402665 	 0.412403 
531 	 31 	 1.399084 	 0.407422 
532 	 31 	 1.391406 	 0.405187 
533 	 32 	 1.381013 	 0.398476 
534 	 33 	 1.366948 	 0.390947 
535 	 35 	 1.353913 	 0.380810 
536 	 37 	 1.329929 	 0.368308 
537 	 35 	 1.319834 	 0.371225 
538 	 36 	 1.303864 	 0.363850 
539 	 35 	 1.300808 	 0.365874 
540 	 34 	 1.316511 	 0.373334 
541 	 34 	 1.343552 	 0.381002 
542 	 34 	 1.398789 	 0.396667 
543 	 32 	 1.449218 	 0.418156 
544 	 31 	 1.510509 	 0.439870 
545 	 31 	 1.565170 	 0.455788 
546 	 30 	 1.593251 	 0.468438 
547 	 30 	 1.609188 	 0.473124 
548 	 30 	 1.615694 	 0.475037 
549 	 31 	 1.621768 	 0.472270 
550 	 31 	 1.629497 	 0.474520 
551 	 31 	 1.645655 	 0.479226 
552 	 30 	 1.670357 	 0.491108 
553 	 33 	 1.709273 	 0.488851 
554 	 33 	 1.763975 	 0.504496 
555 	 33 	 1.798721 	 0.514434 
556 	 33 	 1.839382 	 0.526063 
557 	 32 	 1.889400 	 0.545166 
558 	 32 	 1.942086 	 0.560368 
559 	 33 	 1.960569 	 0.560722 
560 	 35 	 1.997252 	 0.561760 
561 	 36 	 2.033564 	 0.567477 
562 	 35 	 2.091858 	 0.588369 
563 	 35 	 2.128410 	 0.598650 
564 	 34 	 2.147507 	 0.608987 
565 	 33 	 2.160419 	 0.617879 
566 	 35 	 2.147215 	 0.603940 
567 	 34 	 2.088252 	 0.592183 
568 	 34 	 2.034599 	 0.576968 
569 	 35 	 1.913492 	 0.538201 
570 	 36 	 1.797247 	 0.501531 
571 	 38 	 1.646267 	 0.452571 
572 	 39 	 1.560471 	 0.425944 
573 	 40 	 1.418705 	 0.384590 
574 	 40 	 1.407196 	 0.381470 
575 	 40 	 1.383021 	 0.374916 
576 	 41 	 1.406943 	 0.378865 
577 	 40 	 1.439915 	 0.390339 
578 	 40 	 1.520569 	 0.412204 
579 	 39 	 1.617187 	 0.441425 
580 	 38 	 1.688836 	 0.464274 
581 	 35 	 1.790693 	 0.503662 
582 	 33 	 1.871198 	 0.535162 
583 	 33 	 1.905571 	 0.544993 
584 	 33 	 1.912522 	 0.546981 
585 	 32 	 1.884268 	 0.543685 
586 	 32 	 1.823635 	 0.526190 
587 	 33 	 1.784117 	 0.510257 
588 	 33 	 1.720292 	 0.492003 
589 	 34 	 1.673218 	 0.474489 
590 	 36 	 1.622564 	 0.452785 
591 	 35 	 1.581038 	 0.444693 
592 	 36 	 1.563883 	 0.436410 
593 	 40 	 1.566796 	 0.424735 
594 	 36 	 1.583673 	 0.441932 
595 	 37 	 1.590332 	 0.440423 
596 	 34 	 1.588194 	 0.450378 
597 	 33 	 1.566005 	 0.447877 
598 	 32 	 1.519444 	 0.438419 
599 	 32 	 1.498302 	 0.432318 
600 	 31 	 1.448137 	 0.421707 
601 	 31 	 1.426896 	 0.415522 
602 	 30 	 1.411595 	 0.415029 
603 	 30 	 1.407714 	 0.413888 
604 	 31 	 1.450242 	 0.422320 
605 	 31 	 1.474563 	 0.429403 
606 	 31 	 1.563255 	 0.455230 
607 	 31 	 1.693395 	 0.493128 
608 	 31 	 1.887388 	 0.549620 
609 	 32 	 1.929678 	 0.556788 
610 	 33 	 1.911233 	 0.546612 
611 	 33 	 1.776095 	 0.507963 
612 	 36 	 1.613361 	 0.450217 
613 	 35 	 1.428655 	 0.401833 
614 	 36 	 1.382001 	 0.385655 
615 	 35 	 1.291230 	 0.363180 
616 	 31 	 1.261957 	 0.367490 
617 	 28 	 1.234952 	 0.370611 
618 	 27 	 1.210078 	 0.367154 
619 	 25 	 1.157087 	 0.359469 
620 	 24 	 1.123781 	 0.353607 
621 	 20 	 1.048303 	 0.349932 
622 	 19 	 0.966605 	 0.328282 
623 	 20 	 0.945701 	 0.315683 
624 	 21 	 0.912745 	 0.299799 
625 	 21 	 0.886398 	 0.291145 
626 	 20 	 0.888082 	 0.296449 
627 	 20 	 0.903557 	 0.301615 
628 	 20 	 0.940103 	 0.313814 
629 	 20 	 0.976970 	 0.326121 
630 	 20 	 1.047673 	 0.349722 
631 	 20 	 1.090993 	 0.364182 
632 	 21 	 1.146949 	 0.376726 
633 	 21 	 1.275651 	 0.418999 
634 	 21 	 1.353239 	 0.444483 
635 	 21 	 1.361184 	 0.447093 
636 	 22 	 1.388230 	 0.449114 
637 	 24 	 1.374908 	 0.432626 
638 	 24 	 1.344930 	 0.423193 
639 	 23 	 1.301105 	 0.414960 
640 	 22 	 1.287034 	 0.416375 
641 	 21 	 1.294653 	 0.425240 
642 	 22 	 1.320256 	 0.427123 
643 	 20 	 1.376023 	 0.459328 
644 	 20 	 1.402606 	 0.468201 
645 	 19 	 1.455554 	 0.494340 
646 	 18 	 1.506199 	 0.521109 
647 	 18 	 1.555665 	 0.538223 
648 	 18 	 1.603379 	 0.554731 
649 	 18 	 1.649702 	 0.570758 
650 	 18 	 1.694445 	 0.586238 
651 	 18 	 1.743971 	 0.603373 
652 	 18 	 1.812492 	 0.627079 
653 	 18 	 1.825004 	 0.631408 
654 	 18 	 1.870070 	 0.647000 
655 	 18 	 1.916081 	 0.662918 
656 	 18 	 1.978864 	 0.684640 
657 	 18 	 2.017452 	 0.697991 
658 	 18 	 2.037697 	 0.704995 
659 	 18 	 2.044378 	 0.707306 
660 	 18 	 1.982566 	 0.685921 
661 	 20 	 1.832559 	 0.611723 
662 	 20 	 1.633493 	 0.545273 
663 	 21 	 1.292225 	 0.424443 
664 	 21 	 1.059958 	 0.348152 
665 	 22 	 0.989587 	 0.320147 
666 	 22 	 0.895073 	 0.289570 
667 	 22 	 0.838541 	 0.271281 
668 	 22 	 0.800382 	 0.258936 
669 	 21 	 0.777631 	 0.255420 
