t 	 Richness 	 Shannon Index 
136 	 41 	 1.407493 	 0.379013 
137 	 40 	 1.384924 	 0.375432 
138 	 41 	 1.381580 	 0.372035 
139 	 42 	 1.354701 	 0.362445 
140 	 42 	 1.329877 	 0.355804 
141 	 43 	 1.315019 	 0.349627 
142 	 43 	 1.287142 	 0.342216 
143 	 44 	 1.242881 	 0.328440 
144 	 44 	 1.210462 	 0.319873 
145 	 44 	 1.195004 	 0.315789 
146 	 44 	 1.162431 	 0.307181 
147 	 45 	 1.131539 	 0.297252 
148 	 45 	 1.092597 	 0.287022 
149 	 47 	 1.038360 	 0.269693 
150 	 48 	 0.977331 	 0.252462 
151 	 47 	 0.930659 	 0.241720 
152 	 47 	 0.853132 	 0.221584 
153 	 47 	 0.763370 	 0.198270 
154 	 47 	 0.755954 	 0.196344 
155 	 49 	 0.769334 	 0.197680 
156 	 47 	 0.897863 	 0.233202 
157 	 50 	 1.222784 	 0.312571 
158 	 47 	 1.464143 	 0.380282 
159 	 50 	 1.227548 	 0.313789 
160 	 51 	 1.075652 	 0.273576 
161 	 54 	 0.968339 	 0.242753 
162 	 55 	 0.918095 	 0.229104 
163 	 54 	 0.848760 	 0.212776 
164 	 58 	 0.828891 	 0.204138 
165 	 59 	 0.885913 	 0.217267 
166 	 60 	 1.046752 	 0.255658 
167 	 61 	 1.169288 	 0.284438 
168 	 61 	 1.097395 	 0.266949 
169 	 62 	 1.052001 	 0.254899 
170 	 62 	 1.159838 	 0.281027 
171 	 62 	 1.406281 	 0.340740 
172 	 60 	 1.835168 	 0.448220 
173 	 64 	 2.167380 	 0.521145 
174 	 69 	 2.519416 	 0.595029 
175 	 69 	 2.871726 	 0.678237 
176 	 73 	 3.160732 	 0.736688 
177 	 76 	 3.235930 	 0.747201 
178 	 83 	 3.237655 	 0.732693 
179 	 90 	 3.215769 	 0.714645 
180 	 94 	 3.209260 	 0.706373 
181 	 96 	 3.197979 	 0.700643 
182 	 98 	 3.192089 	 0.696208 
183 	 100 	 3.187125 	 0.692076 
184 	 103 	 3.185504 	 0.687312 
185 	 106 	 3.183630 	 0.682679 
186 	 112 	 3.181798 	 0.674324 
187 	 113 	 3.180723 	 0.672829 
188 	 113 	 3.180534 	 0.672789 
189 	 116 	 3.179577 	 0.668879 
190 	 116 	 3.179190 	 0.668798 
191 	 117 	 3.178979 	 0.667548 
192 	 117 	 3.178690 	 0.667487 
193 	 117 	 3.178444 	 0.667435 
194 	 118 	 3.178329 	 0.666221 
195 	 118 	 3.178135 	 0.666180 
196 	 121 	 3.177919 	 0.662648 
197 	 121 	 3.177751 	 0.662613 
198 	 121 	 3.177644 	 0.662590 
199 	 121 	 3.177560 	 0.662573 
200 	 121 	 3.177499 	 0.662560 
201 	 121 	 3.177464 	 0.662553 
202 	 122 	 3.177461 	 0.661417 
203 	 122 	 3.177479 	 0.661421 
204 	 122 	 3.177539 	 0.661433 
205 	 122 	 3.177652 	 0.661457 
206 	 122 	 3.177868 	 0.661502 
207 	 122 	 3.178163 	 0.661563 
208 	 122 	 3.178564 	 0.661647 
209 	 122 	 3.179119 	 0.661762 
210 	 122 	 3.179875 	 0.661920 
211 	 122 	 3.180895 	 0.662132 
212 	 122 	 3.182258 	 0.662416 
213 	 122 	 3.184072 	 0.662793 
214 	 122 	 3.186472 	 0.663293 
215 	 122 	 3.189634 	 0.663951 
216 	 122 	 3.192061 	 0.664456 
217 	 122 	 3.196938 	 0.665471 
218 	 122 	 3.203254 	 0.666786 
219 	 122 	 3.211363 	 0.668474 
220 	 122 	 3.221657 	 0.670617 
221 	 120 	 3.234530 	 0.675621 
222 	 121 	 3.256599 	 0.679054 
223 	 121 	 3.276750 	 0.683256 
224 	 119 	 3.300037 	 0.690511 
225 	 119 	 3.323566 	 0.695434 
226 	 119 	 3.351239 	 0.701225 
227 	 119 	 3.371287 	 0.705419 
228 	 119 	 3.399275 	 0.711276 
229 	 119 	 3.419827 	 0.715576 
230 	 119 	 3.443707 	 0.720573 
231 	 119 	 3.463893 	 0.724797 
232 	 119 	 3.488406 	 0.729926 
233 	 118 	 3.498207 	 0.733271 
234 	 118 	 3.504925 	 0.734680 
235 	 118 	 3.509919 	 0.735726 
236 	 118 	 3.512077 	 0.736179 
237 	 118 	 3.513059 	 0.736385 
238 	 118 	 3.513252 	 0.736425 
239 	 119 	 3.513014 	 0.735075 
240 	 119 	 3.512432 	 0.734953 
241 	 119 	 3.511666 	 0.734793 
242 	 120 	 3.511076 	 0.733385 
243 	 120 	 3.510201 	 0.733203 
244 	 121 	 3.509532 	 0.731794 
245 	 121 	 3.508689 	 0.731618 
246 	 121 	 3.507893 	 0.731452 
247 	 121 	 3.507153 	 0.731298 
248 	 121 	 3.506473 	 0.731156 
249 	 121 	 3.505854 	 0.731027 
250 	 121 	 3.505292 	 0.730910 
251 	 121 	 3.504785 	 0.730805 
252 	 121 	 3.504329 	 0.730709 
253 	 121 	 3.503919 	 0.730624 
254 	 121 	 3.503552 	 0.730547 
255 	 121 	 3.503224 	 0.730479 
256 	 121 	 3.502929 	 0.730418 
257 	 121 	 3.502666 	 0.730363 
258 	 121 	 3.502431 	 0.730314 
259 	 121 	 3.502221 	 0.730270 
260 	 121 	 3.502032 	 0.730230 
261 	 121 	 3.501864 	 0.730195 
262 	 121 	 3.501713 	 0.730164 
263 	 121 	 3.501578 	 0.730136 
264 	 121 	 3.501458 	 0.730111 
265 	 121 	 3.501349 	 0.730088 
266 	 121 	 3.501252 	 0.730068 
267 	 121 	 3.501164 	 0.730049 
268 	 121 	 3.501086 	 0.730033 
269 	 122 	 3.500987 	 0.728762 
270 	 122 	 3.500926 	 0.728749 
271 	 122 	 3.500871 	 0.728738 
272 	 122 	 3.500821 	 0.728727 
273 	 122 	 3.500776 	 0.728718 
274 	 122 	 3.500735 	 0.728709 
275 	 122 	 3.500697 	 0.728702 
276 	 122 	 3.500663 	 0.728694 
277 	 122 	 3.500631 	 0.728688 
278 	 122 	 3.500602 	 0.728682 
279 	 122 	 3.500576 	 0.728676 
280 	 122 	 3.500551 	 0.728671 
281 	 122 	 3.500527 	 0.728666 
282 	 122 	 3.500506 	 0.728662 
283 	 122 	 3.500485 	 0.728657 
284 	 122 	 3.500466 	 0.728653 
285 	 122 	 3.500448 	 0.728650 
286 	 122 	 3.500431 	 0.728646 
287 	 122 	 3.500414 	 0.728643 
288 	 122 	 3.500398 	 0.728639 
289 	 122 	 3.500383 	 0.728636 
290 	 122 	 3.500369 	 0.728633 
291 	 122 	 3.500354 	 0.728630 
292 	 122 	 3.500340 	 0.728627 
293 	 122 	 3.500327 	 0.728624 
294 	 122 	 3.500313 	 0.728622 
295 	 122 	 3.500300 	 0.728619 
296 	 122 	 3.500287 	 0.728616 
297 	 122 	 3.500274 	 0.728613 
298 	 122 	 3.500262 	 0.728611 
299 	 122 	 3.500249 	 0.728608 
300 	 122 	 3.500237 	 0.728606 
301 	 122 	 3.500224 	 0.728603 
302 	 122 	 3.500211 	 0.728600 
303 	 122 	 3.500199 	 0.728598 
304 	 122 	 3.500186 	 0.728595 
305 	 122 	 3.500173 	 0.728592 
306 	 122 	 3.500161 	 0.728590 
307 	 122 	 3.500148 	 0.728587 
308 	 122 	 3.500135 	 0.728584 
309 	 122 	 3.500122 	 0.728582 
310 	 122 	 3.500109 	 0.728579 
311 	 122 	 3.500095 	 0.728576 
312 	 122 	 3.500082 	 0.728573 
313 	 122 	 3.500068 	 0.728571 
314 	 122 	 3.500054 	 0.728568 
315 	 122 	 3.500041 	 0.728565 
316 	 122 	 3.500027 	 0.728562 
317 	 122 	 3.500012 	 0.728559 
318 	 122 	 3.499998 	 0.728556 
319 	 122 	 3.499983 	 0.728553 
320 	 122 	 3.499969 	 0.728550 
321 	 122 	 3.499953 	 0.728547 
322 	 122 	 3.499938 	 0.728544 
323 	 122 	 3.499923 	 0.728540 
324 	 122 	 3.499907 	 0.728537 
325 	 122 	 3.499892 	 0.728534 
326 	 122 	 3.499876 	 0.728530 
327 	 122 	 3.499860 	 0.728527 
328 	 122 	 3.499843 	 0.728524 
329 	 122 	 3.499827 	 0.728520 
330 	 122 	 3.499810 	 0.728517 
331 	 122 	 3.499793 	 0.728513 
332 	 122 	 3.499776 	 0.728510 
333 	 122 	 3.499758 	 0.728506 
334 	 122 	 3.499740 	 0.728502 
335 	 122 	 3.499722 	 0.728499 
336 	 122 	 3.499704 	 0.728495 
337 	 122 	 3.499686 	 0.728491 
338 	 122 	 3.499667 	 0.728487 
339 	 122 	 3.499648 	 0.728483 
340 	 122 	 3.499629 	 0.728479 
341 	 122 	 3.499610 	 0.728475 
342 	 122 	 3.499590 	 0.728471 
343 	 122 	 3.499570 	 0.728467 
344 	 122 	 3.499550 	 0.728463 
345 	 122 	 3.499529 	 0.728458 
346 	 122 	 3.499509 	 0.728454 
347 	 122 	 3.499488 	 0.728450 
348 	 122 	 3.499467 	 0.728445 
349 	 122 	 3.499446 	 0.728441 
350 	 122 	 3.499424 	 0.728436 
351 	 122 	 3.499402 	 0.728432 
352 	 122 	 3.499380 	 0.728427 
353 	 122 	 3.499357 	 0.728423 
354 	 122 	 3.499334 	 0.728418 
355 	 122 	 3.499311 	 0.728413 
356 	 122 	 3.499288 	 0.728408 
357 	 122 	 3.499264 	 0.728403 
358 	 122 	 3.499240 	 0.728398 
359 	 122 	 3.499216 	 0.728393 
360 	 122 	 3.499192 	 0.728388 
361 	 122 	 3.499167 	 0.728383 
362 	 122 	 3.499142 	 0.728378 
363 	 122 	 3.499116 	 0.728372 
364 	 122 	 3.499091 	 0.728367 
365 	 122 	 3.499065 	 0.728362 
366 	 122 	 3.499039 	 0.728356 
367 	 122 	 3.499012 	 0.728351 
368 	 122 	 3.498985 	 0.728345 
369 	 122 	 3.498958 	 0.728339 
370 	 122 	 3.498931 	 0.728334 
371 	 122 	 3.498903 	 0.728328 
372 	 122 	 3.498875 	 0.728322 
373 	 122 	 3.498847 	 0.728316 
374 	 122 	 3.498818 	 0.728310 
375 	 122 	 3.498789 	 0.728304 
376 	 122 	 3.498760 	 0.728298 
377 	 122 	 3.498731 	 0.728292 
378 	 122 	 3.498701 	 0.728286 
379 	 122 	 3.498671 	 0.728280 
380 	 122 	 3.498640 	 0.728273 
381 	 122 	 3.498610 	 0.728267 
382 	 122 	 3.498578 	 0.728260 
383 	 122 	 3.498547 	 0.728254 
384 	 122 	 3.498515 	 0.728247 
385 	 122 	 3.498483 	 0.728241 
386 	 122 	 3.498451 	 0.728234 
387 	 122 	 3.498419 	 0.728227 
388 	 122 	 3.498386 	 0.728220 
389 	 122 	 3.498353 	 0.728213 
390 	 122 	 3.498319 	 0.728206 
391 	 122 	 3.498285 	 0.728199 
392 	 122 	 3.498251 	 0.728192 
393 	 122 	 3.498216 	 0.728185 
394 	 122 	 3.498182 	 0.728178 
395 	 122 	 3.498147 	 0.728171 
396 	 122 	 3.498111 	 0.728163 
397 	 122 	 3.498076 	 0.728156 
398 	 122 	 3.498040 	 0.728148 
399 	 122 	 3.498004 	 0.728141 
400 	 122 	 3.497967 	 0.728133 
401 	 122 	 3.497930 	 0.728125 
402 	 122 	 3.497893 	 0.728118 
403 	 122 	 3.497856 	 0.728110 
404 	 122 	 3.497818 	 0.728102 
405 	 122 	 3.497780 	 0.728094 
406 	 122 	 3.497742 	 0.728086 
407 	 122 	 3.497703 	 0.728078 
408 	 122 	 3.497664 	 0.728070 
409 	 122 	 3.497625 	 0.728062 
410 	 122 	 3.497585 	 0.728054 
411 	 122 	 3.497546 	 0.728045 
412 	 122 	 3.497506 	 0.728037 
413 	 122 	 3.497465 	 0.728029 
414 	 122 	 3.497425 	 0.728020 
415 	 122 	 3.497384 	 0.728012 
416 	 122 	 3.497343 	 0.728003 
417 	 122 	 3.497302 	 0.727995 
418 	 122 	 3.497260 	 0.727986 
419 	 122 	 3.497218 	 0.727977 
420 	 122 	 3.497176 	 0.727969 
421 	 122 	 3.497134 	 0.727960 
422 	 122 	 3.497091 	 0.727951 
423 	 122 	 3.497048 	 0.727942 
424 	 122 	 3.497005 	 0.727933 
425 	 122 	 3.496962 	 0.727924 
426 	 122 	 3.496918 	 0.727915 
427 	 122 	 3.496875 	 0.727906 
428 	 122 	 3.496831 	 0.727897 
429 	 122 	 3.496787 	 0.727887 
430 	 122 	 3.496742 	 0.727878 
431 	 122 	 3.496698 	 0.727869 
432 	 122 	 3.496653 	 0.727860 
433 	 122 	 3.496608 	 0.727850 
434 	 122 	 3.496563 	 0.727841 
435 	 122 	 3.496517 	 0.727831 
436 	 122 	 3.496472 	 0.727822 
437 	 122 	 3.496426 	 0.727812 
438 	 122 	 3.496380 	 0.727803 
439 	 122 	 3.496334 	 0.727793 
440 	 122 	 3.496288 	 0.727784 
441 	 122 	 3.496241 	 0.727774 
442 	 122 	 3.496195 	 0.727764 
443 	 122 	 3.496148 	 0.727755 
444 	 122 	 3.496101 	 0.727745 
445 	 122 	 3.496054 	 0.727735 
446 	 122 	 3.496008 	 0.727725 
447 	 122 	 3.495960 	 0.727715 
448 	 122 	 3.495913 	 0.727706 
449 	 122 	 3.495865 	 0.727696 
450 	 122 	 3.495818 	 0.727686 
451 	 122 	 3.495770 	 0.727676 
452 	 122 	 3.495723 	 0.727666 
453 	 122 	 3.495675 	 0.727656 
454 	 122 	 3.495627 	 0.727646 
455 	 122 	 3.495579 	 0.727636 
456 	 122 	 3.495531 	 0.727626 
457 	 122 	 3.495483 	 0.727616 
458 	 122 	 3.495435 	 0.727606 
459 	 122 	 3.495387 	 0.727596 
460 	 122 	 3.495338 	 0.727586 
461 	 122 	 3.495291 	 0.727576 
462 	 122 	 3.495242 	 0.727566 
463 	 122 	 3.495194 	 0.727556 
464 	 122 	 3.495145 	 0.727546 
465 	 122 	 3.495097 	 0.727536 
466 	 122 	 3.495049 	 0.727526 
467 	 122 	 3.495000 	 0.727516 
468 	 122 	 3.494952 	 0.727506 
469 	 122 	 3.494904 	 0.727496 
470 	 122 	 3.494856 	 0.727486 
471 	 122 	 3.494807 	 0.727475 
472 	 122 	 3.494759 	 0.727465 
473 	 122 	 3.494711 	 0.727455 
474 	 122 	 3.494663 	 0.727445 
475 	 122 	 3.494615 	 0.727435 
476 	 122 	 3.494567 	 0.727425 
477 	 122 	 3.494519 	 0.727415 
478 	 122 	 3.494471 	 0.727405 
479 	 122 	 3.494423 	 0.727395 
480 	 122 	 3.494376 	 0.727386 
481 	 122 	 3.494328 	 0.727376 
482 	 122 	 3.494280 	 0.727366 
483 	 122 	 3.494233 	 0.727356 
484 	 122 	 3.494186 	 0.727346 
485 	 122 	 3.494139 	 0.727336 
486 	 122 	 3.494092 	 0.727326 
487 	 122 	 3.494045 	 0.727317 
488 	 122 	 3.493998 	 0.727307 
489 	 122 	 3.493951 	 0.727297 
490 	 122 	 3.493905 	 0.727288 
491 	 122 	 3.493858 	 0.727278 
492 	 122 	 3.493812 	 0.727268 
493 	 122 	 3.493766 	 0.727259 
494 	 122 	 3.493720 	 0.727249 
495 	 122 	 3.493674 	 0.727240 
496 	 122 	 3.493629 	 0.727230 
497 	 122 	 3.493583 	 0.727221 
498 	 122 	 3.493538 	 0.727211 
499 	 122 	 3.493493 	 0.727202 
500 	 122 	 3.493448 	 0.727193 
501 	 122 	 3.493404 	 0.727183 
502 	 122 	 3.493359 	 0.727174 
503 	 122 	 3.493315 	 0.727165 
504 	 122 	 3.493271 	 0.727156 
505 	 122 	 3.493227 	 0.727147 
506 	 122 	 3.493184 	 0.727137 
507 	 122 	 3.493140 	 0.727128 
508 	 122 	 3.493097 	 0.727119 
509 	 122 	 3.493054 	 0.727111 
510 	 122 	 3.493012 	 0.727102 
511 	 122 	 3.492969 	 0.727093 
512 	 122 	 3.492927 	 0.727084 
513 	 122 	 3.492885 	 0.727075 
514 	 122 	 3.492843 	 0.727067 
515 	 122 	 3.492802 	 0.727058 
516 	 122 	 3.492760 	 0.727049 
517 	 122 	 3.492719 	 0.727041 
518 	 122 	 3.492679 	 0.727032 
519 	 122 	 3.492638 	 0.727024 
520 	 122 	 3.492598 	 0.727016 
521 	 122 	 3.492558 	 0.727007 
522 	 122 	 3.492518 	 0.726999 
523 	 122 	 3.492479 	 0.726991 
524 	 122 	 3.492440 	 0.726983 
525 	 122 	 3.492401 	 0.726975 
526 	 122 	 3.492363 	 0.726967 
527 	 122 	 3.492324 	 0.726959 
528 	 122 	 3.492286 	 0.726951 
529 	 122 	 3.492248 	 0.726943 
530 	 122 	 3.492211 	 0.726935 
531 	 122 	 3.492174 	 0.726927 
532 	 122 	 3.492137 	 0.726920 
533 	 122 	 3.492100 	 0.726912 
534 	 122 	 3.492064 	 0.726904 
535 	 122 	 3.492028 	 0.726897 
536 	 122 	 3.491992 	 0.726889 
537 	 122 	 3.491957 	 0.726882 
538 	 122 	 3.491922 	 0.726875 
539 	 122 	 3.491887 	 0.726867 
540 	 122 	 3.491852 	 0.726860 
541 	 122 	 3.491818 	 0.726853 
542 	 122 	 3.491784 	 0.726846 
543 	 122 	 3.491750 	 0.726839 
544 	 122 	 3.491717 	 0.726832 
545 	 122 	 3.491683 	 0.726825 
546 	 122 	 3.491650 	 0.726818 
547 	 122 	 3.491618 	 0.726812 
548 	 122 	 3.491586 	 0.726805 
549 	 122 	 3.491554 	 0.726798 
550 	 122 	 3.491522 	 0.726792 
551 	 122 	 3.491491 	 0.726785 
552 	 122 	 3.491460 	 0.726779 
553 	 122 	 3.491429 	 0.726772 
554 	 122 	 3.491399 	 0.726766 
555 	 122 	 3.491368 	 0.726760 
556 	 122 	 3.491338 	 0.726753 
557 	 122 	 3.491309 	 0.726747 
558 	 122 	 3.491280 	 0.726741 
559 	 122 	 3.491251 	 0.726735 
560 	 122 	 3.491222 	 0.726729 
561 	 122 	 3.491193 	 0.726723 
562 	 122 	 3.491165 	 0.726717 
563 	 122 	 3.491137 	 0.726711 
564 	 122 	 3.491110 	 0.726706 
565 	 122 	 3.491083 	 0.726700 
566 	 122 	 3.491056 	 0.726694 
567 	 122 	 3.491029 	 0.726689 
568 	 122 	 3.491002 	 0.726683 
569 	 122 	 3.490976 	 0.726678 
570 	 122 	 3.490950 	 0.726673 
571 	 122 	 3.490925 	 0.726667 
572 	 122 	 3.490899 	 0.726662 
573 	 122 	 3.490874 	 0.726657 
574 	 122 	 3.490849 	 0.726652 
575 	 122 	 3.490825 	 0.726646 
576 	 122 	 3.490801 	 0.726641 
577 	 122 	 3.490777 	 0.726636 
578 	 122 	 3.490753 	 0.726631 
579 	 122 	 3.490730 	 0.726627 
580 	 122 	 3.490707 	 0.726622 
581 	 122 	 3.490684 	 0.726617 
582 	 122 	 3.490661 	 0.726612 
583 	 122 	 3.490638 	 0.726608 
584 	 122 	 3.490616 	 0.726603 
585 	 122 	 3.490594 	 0.726598 
586 	 122 	 3.490573 	 0.726594 
587 	 122 	 3.490551 	 0.726589 
588 	 122 	 3.490530 	 0.726585 
589 	 122 	 3.490509 	 0.726581 
590 	 122 	 3.490489 	 0.726577 
591 	 122 	 3.490468 	 0.726572 
592 	 122 	 3.490448 	 0.726568 
593 	 122 	 3.490428 	 0.726564 
594 	 122 	 3.490409 	 0.726560 
595 	 122 	 3.490389 	 0.726556 
596 	 122 	 3.490370 	 0.726552 
597 	 122 	 3.490351 	 0.726548 
598 	 122 	 3.490332 	 0.726544 
599 	 122 	 3.490314 	 0.726540 
600 	 122 	 3.490295 	 0.726536 
601 	 122 	 3.490277 	 0.726532 
602 	 122 	 3.490259 	 0.726529 
603 	 122 	 3.490242 	 0.726525 
604 	 122 	 3.490224 	 0.726521 
605 	 122 	 3.490207 	 0.726518 
606 	 122 	 3.490190 	 0.726514 
607 	 122 	 3.490173 	 0.726511 
608 	 122 	 3.490157 	 0.726507 
609 	 122 	 3.490141 	 0.726504 
610 	 122 	 3.490125 	 0.726501 
611 	 122 	 3.490108 	 0.726497 
612 	 122 	 3.490093 	 0.726494 
613 	 122 	 3.490077 	 0.726491 
614 	 122 	 3.490062 	 0.726488 
615 	 122 	 3.490047 	 0.726485 
616 	 122 	 3.490032 	 0.726481 
617 	 122 	 3.490017 	 0.726478 
618 	 122 	 3.490003 	 0.726475 
619 	 122 	 3.489988 	 0.726472 
620 	 122 	 3.489974 	 0.726469 
621 	 122 	 3.489960 	 0.726466 
622 	 122 	 3.489946 	 0.726464 
623 	 122 	 3.489933 	 0.726461 
624 	 122 	 3.489919 	 0.726458 
625 	 122 	 3.489906 	 0.726455 
626 	 122 	 3.489893 	 0.726452 
627 	 122 	 3.489880 	 0.726450 
628 	 122 	 3.489867 	 0.726447 
629 	 122 	 3.489855 	 0.726444 
630 	 122 	 3.489842 	 0.726442 
631 	 122 	 3.489830 	 0.726439 
632 	 122 	 3.489818 	 0.726437 
633 	 122 	 3.489806 	 0.726434 
634 	 122 	 3.489794 	 0.726432 
635 	 122 	 3.489782 	 0.726429 
636 	 122 	 3.489771 	 0.726427 
637 	 122 	 3.489760 	 0.726425 
638 	 122 	 3.489749 	 0.726422 
639 	 122 	 3.489738 	 0.726420 
640 	 122 	 3.489727 	 0.726418 
641 	 122 	 3.489716 	 0.726416 
642 	 122 	 3.489706 	 0.726413 
643 	 122 	 3.489695 	 0.726411 
644 	 122 	 3.489685 	 0.726409 
645 	 122 	 3.489675 	 0.726407 
646 	 122 	 3.489665 	 0.726405 
647 	 122 	 3.489655 	 0.726403 
648 	 122 	 3.489646 	 0.726401 
649 	 122 	 3.489636 	 0.726399 
650 	 122 	 3.489626 	 0.726397 
651 	 122 	 3.489617 	 0.726395 
652 	 122 	 3.489608 	 0.726393 
653 	 122 	 3.489599 	 0.726391 
654 	 122 	 3.489590 	 0.726389 
655 	 122 	 3.489581 	 0.726388 
656 	 122 	 3.489573 	 0.726386 
657 	 122 	 3.489564 	 0.726384 
658 	 122 	 3.489556 	 0.726382 
659 	 122 	 3.489547 	 0.726380 
660 	 122 	 3.489539 	 0.726379 
661 	 122 	 3.489531 	 0.726377 
662 	 122 	 3.489523 	 0.726375 
663 	 122 	 3.489515 	 0.726374 
664 	 122 	 3.489507 	 0.726372 
665 	 122 	 3.489500 	 0.726371 
